YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE_NAME,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,is_cancelled,is_delayed
2015,3,9,1,B6,1516,SFO,JFK,1545,-9.0,2586,16,-25.0,0,0,,,,,,,JetBlue Airways,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,1,21,3,B6,585,ROC,JFK,1634,-19.0,264,1759,-35.0,0,0,,,,,,,JetBlue Airways,Greater Rochester International Airport,Rochester,NY,43.11887,-77.67238,False,False
2015,1,19,1,MQ,3073,ORD,CLE,1545,-2.0,315,1759,-8.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,2,3,2,WN,120,MDW,CLE,1815,26.0,307,2030,32.0,0,0,,6.0,0.0,0.0,26.0,0.0,Southwest Airlines Co.,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,False,True
2015,1,8,4,WN,278,TPA,DCA,1805,103.0,814,2020,94.0,0,0,,0.0,0.0,5.0,89.0,0.0,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,True
2015,2,3,2,EV,4218,BRO,IAH,1326,-6.0,308,1442,-15.0,0,0,,,,,,,Atlantic Southeast Airlines,Brownsville/South Padre Island International Airport,Brownsville,TX,25.90683,-97.42586,False,False
2015,1,19,1,WN,2685,LAS,SJC,620,-2.0,386,750,-10.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,3,19,4,WN,100,MDW,LGA,1225,-5.0,725,1525,-19.0,0,0,,,,,,,Southwest Airlines Co.,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,False,False
2015,1,18,7,MQ,3095,DFW,ROW,1725,-4.0,435,1755,-11.0,0,0,,,,,,,American Eagle Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,3,27,5,B6,1204,SJU,JFK,59,31.0,1598,454,55.0,0,0,,24.0,0.0,0.0,31.0,0.0,JetBlue Airways,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,False,True
2015,2,1,7,AS,861,SEA,OGG,855,4.0,2640,1318,,1,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,2,11,3,DL,1827,FLL,ATL,1345,-4.0,581,1548,-21.0,0,0,,,,,,,Delta Air Lines Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,False
2015,3,12,4,WN,1448,DEN,EWR,1725,-4.0,1605,2255,-3.0,0,0,,,,,,,Southwest Airlines Co.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,1,15,4,EV,4333,MOB,IAH,1517,7.0,427,1655,16.0,0,0,,9.0,0.0,3.0,4.0,0.0,Atlantic Southeast Airlines,Mobile Regional Airport,Mobile,AL,30.69142,-88.24283,False,True
2015,1,18,7,EV,3939,LCH,IAH,1418,-13.0,127,1505,-11.0,0,0,,,,,,,Atlantic Southeast Airlines,Lake Charles Regional Airport,Lake Charles,LA,30.1261,-93.2234,False,False
2015,3,20,5,AS,342,SEA,OAK,600,-3.0,671,805,-5.0,0,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,1,13,2,AA,1337,LAS,DFW,1750,17.0,1055,2220,4.0,0,0,,,,,,,American Airlines Inc.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,2,22,7,EV,5915,MOB,ORD,1314,-6.0,779,1538,-4.0,0,0,,,,,,,Atlantic Southeast Airlines,Mobile Regional Airport,Mobile,AL,30.69142,-88.24283,False,False
2015,1,8,4,WN,1022,TPA,LAS,740,-2.0,1984,950,-20.0,0,0,,,,,,,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,1,22,4,WN,2244,MCO,RDU,1435,12.0,534,1610,10.0,0,0,,,,,,,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,3,18,3,OO,6264,SFO,FAT,1440,-8.0,158,1540,-14.0,0,0,,,,,,,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,3,3,2,DL,2042,ATL,EWR,1345,20.0,746,1608,7.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,19,4,WN,1614,ATL,DAL,1435,5.0,721,1605,-7.0,0,0,,,,,,,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,19,4,WN,372,SJC,PHX,825,-1.0,621,1110,-3.0,0,0,,,,,,,Southwest Airlines Co.,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,False,False
2015,1,30,5,WN,146,DAL,MDW,1430,7.0,793,1640,-1.0,0,0,,,,,,,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,32.84711,-96.85177,False,False
2015,3,20,5,OO,4641,SLC,FAT,2000,-7.0,501,2038,-4.0,0,0,,,,,,,Skywest Airlines Inc.,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,False,False
2015,1,21,3,B6,634,PBI,DCA,1140,-6.0,857,1354,-7.0,0,0,,,,,,,JetBlue Airways,Palm Beach International Airport,West Palm Beach,FL,26.68316,-80.09559,False,False
2015,2,5,4,EV,4090,BNA,IAH,1433,-8.0,657,1655,-19.0,0,0,,,,,,,Atlantic Southeast Airlines,Nashville International Airport,Nashville,TN,36.12448,-86.67818,False,False
2015,3,7,6,AA,66,SJU,JFK,1151,-6.0,1598,1455,-17.0,0,0,,,,,,,American Airlines Inc.,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,False,False
2015,3,22,7,UA,263,SFO,SEA,2017,-4.0,679,2221,-12.0,0,0,,,,,,,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,1,12,1,OO,5430,ORD,DLH,848,18.0,397,1023,34.0,0,0,,16.0,0.0,18.0,0.0,0.0,Skywest Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,True
2015,2,4,3,AA,189,DFW,SJC,1250,-5.0,1438,1442,-29.0,0,0,,,,,,,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,3,22,7,EV,5953,TUL,ORD,703,-7.0,585,855,-8.0,0,0,,,,,,,Atlantic Southeast Airlines,Tulsa International Airport,Tulsa,OK,36.19837,-95.88824,False,False
2015,2,9,1,UA,668,ORD,LGA,600,0.0,733,907,13.0,0,0,,,,,,,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,16,5,B6,1916,BUF,BOS,1955,-6.0,395,2114,-4.0,0,0,,,,,,,JetBlue Airways,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,False,False
2015,3,10,2,UA,702,ORD,CLE,600,-7.0,315,820,-2.0,0,0,,,,,,,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,30,5,WN,3140,BUR,OAK,2010,83.0,325,2120,80.0,0,0,,0.0,0.0,0.0,80.0,0.0,Southwest Airlines Co.,Bob Hope Airport (Hollywood Burbank Airport),Burbank,CA,34.20062,-118.3585,False,True
2015,2,9,1,OO,4537,GEG,LAX,807,-5.0,945,1055,2.0,0,0,,,,,,,Skywest Airlines Inc.,Spokane International Airport,Spokane,WA,47.61986,-117.53384,False,False
2015,3,27,5,AS,898,HNL,BLI,2315,-6.0,2715,802,-23.0,0,0,,,,,,,Alaska Airlines Inc.,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,False,False
2015,1,7,3,US,2045,IAH,CLT,1015,-6.0,912,1335,-22.0,0,0,,,,,,,US Airways Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,2,24,2,EV,2526,DFW,LAW,2145,136.0,140,2230,134.0,0,0,,0.0,0.0,134.0,0.0,0.0,Atlantic Southeast Airlines,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,2,14,6,UA,662,MIA,IAH,1140,7.0,964,1336,-7.0,0,0,,,,,,,United Air Lines Inc.,Miami International Airport,Miami,FL,25.79325,-80.29056,False,False
2015,3,27,5,AA,1615,MIA,DFW,1145,-2.0,1121,1407,-10.0,0,0,,,,,,,American Airlines Inc.,Miami International Airport,Miami,FL,25.79325,-80.29056,False,False
2015,2,5,4,DL,1512,MCO,MSP,935,-8.0,1310,1209,-10.0,0,0,,,,,,,Delta Air Lines Inc.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,1,5,1,HA,33,LAX,OGG,1115,-8.0,2486,1500,-8.0,0,0,,,,,,,Hawaiian Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,3,20,5,DL,1466,GSO,ATL,1655,0.0,306,1825,-15.0,0,0,,,,,,,Delta Air Lines Inc.,Piedmont Triad International Airport,Greensboro,NC,36.09775,-79.9373,False,False
2015,2,3,2,WN,3925,PHX,BUR,1825,23.0,369,1850,19.0,0,0,,0.0,0.0,4.0,15.0,0.0,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,True
2015,1,8,4,DL,768,ATL,PBI,1345,-5.0,545,1538,-13.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,6,5,B6,1733,BTV,JFK,1833,-8.0,266,2000,-17.0,0,0,,,,,,,JetBlue Airways,Burlington International Airport,Burlington,VT,44.473,-73.15031,False,False
2015,1,12,1,OO,5232,CMH,ORD,1852,5.0,296,1925,19.0,0,0,,19.0,0.0,0.0,0.0,0.0,Skywest Airlines Inc.,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,False,True
2015,2,21,6,B6,136,PHX,JFK,2358,136.0,2153,625,,1,0,,,,,,,JetBlue Airways,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,2,20,5,OO,6307,PSP,LAX,1857,-8.0,110,1950,-16.0,0,0,,,,,,,Skywest Airlines Inc.,Palm Springs International Airport,Palm Springs,CA,33.82922,-116.50625,False,False
2015,2,10,2,EV,5449,DTW,ELM,1350,15.0,332,1455,14.0,0,0,,,,,,,Atlantic Southeast Airlines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,2,3,2,MQ,3486,LGA,BNA,1819,10.0,764,2004,-5.0,0,0,,,,,,,American Eagle Airlines Inc.,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,False,False
2015,2,14,6,AA,2477,DFW,LAX,1830,40.0,1235,1952,24.0,0,0,,0.0,0.0,24.0,0.0,0.0,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,2,23,1,US,617,PHX,CMH,950,-3.0,1670,1536,-29.0,0,0,,,,,,,US Airways Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,3,20,5,NK,612,MSP,ORD,617,-4.0,334,745,-17.0,0,0,,,,,,,Spirit Air Lines,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,3,31,2,WN,814,ABQ,PHX,1210,3.0,328,1225,-5.0,0,0,,,,,,,Southwest Airlines Co.,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,False,False
2015,3,17,2,WN,3920,BOS,BWI,530,-5.0,369,720,-36.0,0,0,,,,,,,Southwest Airlines Co.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,2,23,1,OO,2607,LAX,SMF,735,-6.0,373,859,4.0,0,0,,,,,,,Skywest Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,1,8,4,UA,1700,EWR,MCO,2025,5.0,937,2320,-7.0,0,0,,,,,,,United Air Lines Inc.,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,False,False
2015,2,25,3,WN,1856,MDW,EWR,1925,22.0,711,2225,100.0,0,0,,78.0,0.0,0.0,22.0,0.0,Southwest Airlines Co.,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,False,True
2015,1,19,1,UA,301,DEN,LAS,1555,-5.0,628,1652,-6.0,0,0,,,,,,,United Air Lines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,3,21,6,AA,328,DEN,DFW,523,-7.0,641,819,-9.0,0,0,,,,,,,American Airlines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,3,9,1,AA,2463,DFW,LAX,1630,17.0,1235,1758,-2.0,0,0,,,,,,,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,1,19,1,DL,2549,BOS,MSP,1825,-4.0,1124,2056,-35.0,0,0,,,,,,,Delta Air Lines Inc.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,1,5,1,MQ,2828,CHS,DFW,1330,16.0,987,1540,32.0,0,0,,16.0,0.0,3.0,13.0,0.0,American Eagle Airlines Inc.,Charleston International Airport/Charleston AFB,Charleston,SC,32.89865,-80.04051,False,True
2015,2,1,7,WN,4108,HOU,MEM,2100,0.0,484,2220,-4.0,0,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,1,18,7,DL,1546,PHX,ATL,1126,-5.0,1587,1700,-10.0,0,0,,,,,,,Delta Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,3,13,5,WN,1802,BWI,FLL,1040,4.0,925,1320,-16.0,0,0,,,,,,,Southwest Airlines Co.,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,False,False
2015,3,20,5,OO,2858,LAX,SMF,2045,14.0,373,2210,14.0,0,0,,,,,,,Skywest Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,3,31,2,OO,5510,DFW,ORD,1601,-2.0,802,1827,2.0,0,0,,,,,,,Skywest Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,1,13,2,EV,5270,BQK,ATL,825,55.0,238,939,67.0,0,0,,12.0,0.0,55.0,0.0,0.0,Atlantic Southeast Airlines,Brunswick Golden Isles Airport,Brunswick,GA,31.25903,-81.46631,False,True
2015,3,7,6,US,2133,DCA,LGA,900,86.0,214,1028,55.0,0,0,,0.0,0.0,55.0,0.0,0.0,US Airways Inc.,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,False,True
2015,1,13,2,WN,541,LAX,RNO,1140,-3.0,391,1300,-7.0,0,0,,,,,,,Southwest Airlines Co.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,3,2,1,MQ,2990,LEX,ORD,1151,-5.0,323,1225,-19.0,0,0,,,,,,,American Eagle Airlines Inc.,Blue Grass Airport,Lexington,KY,38.03697,-84.60539,False,False
2015,1,6,2,OO,4643,LAN,MSP,1305,-12.0,455,1343,-8.0,0,0,,,,,,,Skywest Airlines Inc.,Capital Region International Airport ( Lansing Capital City),Lansing,MI,42.7787,-84.58736,False,False
2015,3,25,3,MQ,2979,DFW,GRK,2205,-2.0,134,2249,-5.0,0,0,,,,,,,American Eagle Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,2,23,1,US,1754,MSP,CLT,1350,19.0,930,1719,6.0,0,0,,,,,,,US Airways Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,3,25,3,UA,1637,SFO,SEA,2012,6.0,679,2217,10.0,0,0,,,,,,,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,3,23,1,DL,2171,SDF,ATL,730,-3.0,321,903,1.0,0,0,,,,,,,Delta Air Lines Inc.,Louisville International Airport (Standiford Field),Louisville,KY,38.17439,-85.736,False,False
2015,3,30,1,AA,1304,DFW,DAY,1200,-5.0,861,1525,-15.0,0,0,,,,,,,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,1,22,4,AA,1308,DFW,MCO,1740,24.0,985,2103,18.0,0,0,,0.0,0.0,10.0,8.0,0.0,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,1,1,4,UA,587,SEA,SFO,1615,10.0,679,1824,3.0,0,0,,,,,,,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,2,21,6,EV,3943,ORD,MCI,2025,-4.0,403,2155,10.0,0,0,,,,,,,Atlantic Southeast Airlines,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,20,2,US,1747,MSY,CLT,1615,-5.0,651,1901,-9.0,0,0,,,,,,,US Airways Inc.,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,False,False
2015,2,11,3,DL,1159,BUF,ATL,1611,-2.0,712,1837,-29.0,0,0,,,,,,,Delta Air Lines Inc.,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,False,False
2015,3,10,2,MQ,3199,GSO,LGA,1715,7.0,461,1857,29.0,0,0,,22.0,0.0,0.0,7.0,0.0,American Eagle Airlines Inc.,Piedmont Triad International Airport,Greensboro,NC,36.09775,-79.9373,False,True
2015,1,27,2,UA,1284,ORD,DSM,2018,-11.0,299,2138,-23.0,0,0,,,,,,,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,26,1,WN,12,HOU,DAL,900,-1.0,239,1000,-4.0,0,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,3,24,2,EV,4945,OKC,DTW,600,153.0,900,926,140.0,0,0,,0.0,0.0,140.0,0.0,0.0,Atlantic Southeast Airlines,Will Rogers World Airport,Oklahoma City,OK,35.39309,-97.60073,False,True
2015,2,28,6,UA,307,IAH,MIA,730,-4.0,964,1053,-29.0,0,0,,,,,,,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,2,23,1,MQ,3048,ORD,CMI,1700,-4.0,135,1747,-6.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,3,16,1,OO,6439,DEN,BOI,1510,56.0,649,1717,42.0,0,0,,0.0,0.0,0.0,42.0,0.0,Skywest Airlines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,True
2015,3,8,7,EV,5425,CRW,ATL,1410,10.0,363,1533,0.0,0,0,,,,,,,Atlantic Southeast Airlines,Yeager Airport,Charleston,WV,38.37315,-81.59319,False,False
2015,2,7,6,WN,3061,LAS,BWI,745,1.0,2106,1510,5.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,2,12,4,WN,328,TUL,LAS,620,-4.0,1076,730,-23.0,0,0,,,,,,,Southwest Airlines Co.,Tulsa International Airport,Tulsa,OK,36.19837,-95.88824,False,False
2015,3,21,6,UA,1709,IAD,STT,1220,-8.0,1606,1613,-16.0,0,0,,,,,,,United Air Lines Inc.,Washington Dulles International Airport,Chantilly,VA,38.94453,-77.45581,False,False
2015,1,3,6,DL,206,ATL,BHM,2250,8.0,134,2242,14.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,3,21,6,WN,1654,DCA,STL,1855,18.0,719,2015,8.0,0,0,,,,,,,Southwest Airlines Co.,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,False,False
2015,2,12,4,MQ,3175,DFW,AMA,800,-3.0,312,913,5.0,0,0,,,,,,,American Eagle Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,3,24,2,F9,342,BZN,DEN,1215,-1.0,524,1345,4.0,0,0,,,,,,,Frontier Airlines Inc.,Bozeman Yellowstone International Airport (Gallatin Field Airport),Bozeman,MT,45.7769,-111.15301,False,False
2015,3,24,2,WN,3863,CLE,MDW,1435,-5.0,307,1450,-13.0,0,0,,,,,,,Southwest Airlines Co.,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,False,False
2015,1,5,1,NK,250,MCO,MSP,1325,200.0,1310,1553,216.0,0,0,,216.0,0.0,0.0,0.0,0.0,Spirit Air Lines,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,True
2015,2,5,4,AA,1304,DAY,DFW,1734,4.0,861,1920,-16.0,0,0,,,,,,,American Airlines Inc.,James M. Cox Dayton International Airport,Dayton,OH,39.90238,-84.21938,False,False
2015,1,4,7,OO,2622,SMF,LAX,600,2.0,373,730,-8.0,0,0,,,,,,,Skywest Airlines Inc.,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,False,False
2015,3,23,1,DL,1106,SFO,MSP,800,15.0,1589,1331,-4.0,0,0,,,,,,,Delta Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,2,12,4,WN,4146,DEN,PDX,2035,-2.0,991,2230,-15.0,0,0,,,,,,,Southwest Airlines Co.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,3,26,4,UA,377,LAS,DEN,840,-4.0,628,1140,-4.0,0,0,,,,,,,United Air Lines Inc.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,1,5,1,DL,2462,JFK,PBI,800,-5.0,1028,1110,5.0,0,0,,,,,,,Delta Air Lines Inc.,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,False,False
2015,3,23,1,F9,739,MCO,CVG,1100,26.0,757,1305,28.0,0,0,,28.0,0.0,0.0,0.0,0.0,Frontier Airlines Inc.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,True
2015,2,26,4,B6,1226,BWI,BOS,822,-8.0,369,941,6.0,0,0,,,,,,,JetBlue Airways,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,False,False
2015,2,4,3,WN,134,OKC,DEN,1225,0.0,495,1305,-1.0,0,0,,,,,,,Southwest Airlines Co.,Will Rogers World Airport,Oklahoma City,OK,35.39309,-97.60073,False,False
2015,3,24,2,EV,4731,ATW,ORD,1659,2.0,160,1759,3.0,0,0,,,,,,,Atlantic Southeast Airlines,Appleton International Airport,Appleton,WI,44.25741,-88.51948,False,False
2015,2,11,3,DL,1985,DAY,ATL,650,-2.0,432,849,11.0,0,0,,,,,,,Delta Air Lines Inc.,James M. Cox Dayton International Airport,Dayton,OH,39.90238,-84.21938,False,False
2015,1,6,2,DL,2426,DAL,ATL,700,-8.0,721,1007,-2.0,0,0,,,,,,,Delta Air Lines Inc.,Dallas Love Field,Dallas,TX,32.84711,-96.85177,False,False
2015,3,12,4,DL,878,DTW,BWI,1725,2.0,409,1852,12.0,0,0,,,,,,,Delta Air Lines Inc.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,3,27,5,WN,1282,DEN,LAS,2200,1.0,628,2250,-13.0,0,0,,,,,,,Southwest Airlines Co.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,2,21,6,UA,319,SRQ,ORD,1215,-7.0,1050,1414,-14.0,0,0,,,,,,,United Air Lines Inc.,Sarasota-Bradenton International Airport,Sarasota,FL,27.39533,-82.55411,False,False
2015,2,8,7,WN,505,MCO,BDL,1005,-1.0,1050,1235,1.0,0,0,,,,,,,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,1,28,3,WN,1115,LAS,TUS,1545,-2.0,365,1755,-1.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,3,9,1,DL,915,ATL,CVG,1912,43.0,373,2039,27.0,0,0,,0.0,0.0,6.0,21.0,0.0,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,True
2015,3,28,6,UA,1252,CLE,MCO,1455,113.0,895,1728,98.0,0,0,,0.0,0.0,11.0,87.0,0.0,United Air Lines Inc.,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,False,True
2015,1,2,5,UA,709,ORD,SAN,810,60.0,1723,1040,43.0,0,0,,0.0,0.0,43.0,0.0,0.0,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,True
2015,1,11,7,DL,1973,MSP,FAR,1946,-5.0,223,2055,-7.0,0,0,,,,,,,Delta Air Lines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,3,27,5,AS,33,BOS,PDX,1715,-9.0,2537,2038,-22.0,0,0,,,,,,,Alaska Airlines Inc.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,1,4,7,WN,1935,MCO,BDL,1920,51.0,1050,2155,33.0,0,0,,0.0,0.0,1.0,32.0,0.0,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,True
2015,1,21,3,EV,5361,BTV,DTW,850,-3.0,537,1102,4.0,0,0,,,,,,,Atlantic Southeast Airlines,Burlington International Airport,Burlington,VT,44.473,-73.15031,False,False
2015,1,16,5,DL,51,RSW,MSP,1817,-5.0,1416,2059,-2.0,0,0,,,,,,,Delta Air Lines Inc.,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,False,False
2015,1,27,2,AS,875,SEA,KOA,1725,-3.0,2688,2155,-18.0,0,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,1,28,3,OO,4662,SLC,TUL,1346,-2.0,926,1706,-14.0,0,0,,,,,,,Skywest Airlines Inc.,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,False,False
2015,1,29,4,WN,621,MCO,BNA,1120,-4.0,616,1220,-2.0,0,0,,,,,,,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,2,2,1,VX,909,LAS,SFO,1550,-5.0,414,1720,-2.0,0,0,,,,,,,Virgin America,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,1,9,5,US,1940,CLT,ALB,2220,-2.0,646,12,-14.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
